source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0002262,myeloid cell homeostasis,1.0,False,"""The process of regulating the proliferation and elimination of myeloid cells such that the total number of myeloid cells within a whole or part of an organism is stable over time in the absence of an outside stimulus."" [CL:0000763, GOC:add]",181,54,1,20972,0.018518518518518517,0.0055248618784530384,query_1,"['GO:0002376', 'GO:0048872']"
GO:BP,GO:0001818,negative regulation of cytokine production,1.0,False,"""Any process that stops, prevents, or reduces the rate of production of a cytokine."" [GOC:add, ISBN:0781735149]",295,54,2,20972,0.037037037037037035,0.006779661016949152,query_1,"['GO:0001816', 'GO:0001817', 'GO:0010629', 'GO:0051241']"
GO:BP,GO:0001819,positive regulation of cytokine production,1.0,False,"""Any process that activates or increases the frequency, rate or extent of production of a cytokine."" [GOC:add, ISBN:0781735149]",492,54,1,20972,0.018518518518518517,0.0020325203252032522,query_1,"['GO:0001816', 'GO:0001817', 'GO:0010628', 'GO:0051240']"
GO:BP,GO:0001822,kidney development,1.0,False,"""The process whose specific outcome is the progression of the kidney over time, from its formation to the mature structure. The kidney is an organ that filters the blood and/or excretes the end products of body metabolism in the form of urine."" [GOC:dph, GOC:mtg_kidney_jan10, ISBN:0124020607, ISBN:0721662544]",320,54,2,20972,0.037037037037037035,0.00625,query_1,"['GO:0048513', 'GO:0072001']"
GO:BP,GO:0001823,mesonephros development,1.0,False,"""The process whose specific outcome is the progression of the mesonephros over time, from its formation to the mature structure. In mammals, the mesonephros is the second of the three embryonic kidneys to be established and exists only transiently. In lower vertebrates such as fish and amphibia, the mesonephros will form the mature kidney."" [GOC:dph, ISBN:0124020607, ISBN:0721662544, PMID:10535314]",104,54,1,20972,0.018518518518518517,0.009615384615384616,query_1,['GO:0001822']
GO:BP,GO:0001867,"complement activation, lectin pathway",1.0,False,"""Any process involved in the activation of any of the steps of the lectin pathway of the complement cascade which allows for the direct killing of microbes and the regulation of other immune processes."" [GOC:add, ISBN:0781735149]",11,54,1,20972,0.018518518518518517,0.09090909090909091,query_1,"['GO:0006956', 'GO:0045087']"
GO:BP,GO:0001890,placenta development,1.0,False,"""The process whose specific outcome is the progression of the placenta over time, from its formation to the mature structure. The placenta is an organ of metabolic interchange between fetus and mother, partly of embryonic origin and partly of maternal origin."" [GOC:add, ISBN:068340007X]",147,54,1,20972,0.018518518518518517,0.006802721088435374,query_1,['GO:0048513']
GO:BP,GO:0001906,cell killing,1.0,False,"""Any process in an organism that results in the killing of its own cells or those of another organism, including in some cases the death of the other organism. Killing here refers to the induction of death in one cell by another cell, not cell-autonomous death due to internal or other environmental conditions."" [GOC:add]",217,54,3,20972,0.05555555555555555,0.013824884792626729,query_1,['GO:0009987']
GO:BP,GO:0001909,leukocyte mediated cytotoxicity,1.0,False,"""The directed killing of a target cell by a leukocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149, PMID:11911826]",145,54,2,20972,0.037037037037037035,0.013793103448275862,query_1,"['GO:0001906', 'GO:0002443']"
GO:BP,GO:0001910,regulation of leukocyte mediated cytotoxicity,1.0,False,"""Any process that modulates the frequency, rate, or extent of leukocyte mediated cytotoxicity."" [GOC:add, ISBN:0781735149, PMID:11911826]",94,54,1,20972,0.018518518518518517,0.010638297872340425,query_1,"['GO:0001909', 'GO:0002703', 'GO:0031341']"
GO:BP,GO:0001932,regulation of protein phosphorylation,1.0,False,"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into an amino acid in a protein."" [GOC:hjd]",504,54,1,20972,0.018518518518518517,0.001984126984126984,query_1,"['GO:0006468', 'GO:0031399', 'GO:0042325']"
GO:BP,GO:0001934,positive regulation of protein phosphorylation,1.0,False,"""Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to amino acids within a protein."" [GOC:hjd]",309,54,1,20972,0.018518518518518517,0.003236245954692557,query_1,"['GO:0001932', 'GO:0006468', 'GO:0031401', 'GO:0042327']"
GO:BP,GO:0001942,hair follicle development,1.0,False,"""The process whose specific outcome is the progression of the hair follicle over time, from its formation to the mature structure. A hair follicle is a tube-like opening in the epidermis where the hair shaft develops and into which the sebaceous glands open."" [GOC:dph, UBERON:0002073]",99,54,2,20972,0.037037037037037035,0.020202020202020204,query_1,"['GO:0022405', 'GO:0048856', 'GO:0098773']"
GO:BP,GO:0001944,vasculature development,1.0,False,"""The process whose specific outcome is the progression of the vasculature over time, from its formation to the mature structure. The vasculature is an interconnected tubular multi-tissue structure that contains fluid that is actively transported around the organism."" [GOC:dph, UBERON:0002409]",758,54,6,20972,0.1111111111111111,0.0079155672823219,query_1,"['GO:0048731', 'GO:0072359']"
GO:BP,GO:0001967,suckling behavior,1.0,False,"""Specific behavior of a newborn or infant mammal that results in the derivation of nourishment from the breast."" [GOC:dph, GOC:pr]",10,54,1,20972,0.018518518518518517,0.1,query_1,['GO:0007631']
GO:BP,GO:0002009,morphogenesis of an epithelium,1.0,False,"""The process in which the anatomical structures of epithelia are generated and organized. An epithelium consists of closely packed cells arranged in one or more layers, that covers the outer surfaces of the body or lines any internal cavity or tube."" [GOC:dph, GOC:jl, GOC:tb, ISBN:0198506732]",501,54,2,20972,0.037037037037037035,0.003992015968063872,query_1,"['GO:0048729', 'GO:0060429']"
GO:BP,GO:0002011,morphogenesis of an epithelial sheet,1.0,False,"""The process in which the anatomical structures of an epithelial sheet are generated and organized. An epithelial sheet is a flat surface consisting of closely packed epithelial cells."" [GOC:jl]",63,54,1,20972,0.018518518518518517,0.015873015873015872,query_1,['GO:0002009']
REAC,REAC:R-HSA-72766,Translation,1.0,False,Translation,292,39,1,11056,0.02564102564102564,0.003424657534246575,query_1,['REAC:R-HSA-392499']
GO:BP,GO:0000165,MAPK cascade,1.0,False,"""An intracellular protein kinase cascade containing at least a MAP kinase (MAPK). It starts with the activation of a MAP3K, and the consecutive activation of a MPK2K and a MAPK. The cascade can also contain an additional tier: the upstream MAP4K. The kinases in each tier phosphorylate and activate the kinase in the downstream tier to transmit a signal within a cell."" [PMID:20811974, PMID:9561267]",749,54,3,20972,0.05555555555555555,0.004005340453938585,query_1,['GO:0141124']
GO:BP,GO:0000266,mitochondrial fission,1.0,False,"""The division of a mitochondrion within a cell to form two or more separate mitochondrial compartments."" [PMID:11038192]",40,54,1,20972,0.018518518518518517,0.025,query_1,"['GO:0007005', 'GO:0048285']"
GO:BP,GO:0000278,mitotic cell cycle,1.0,False,"""Progression through the phases of the mitotic cell cycle, the most common eukaryotic cell cycle, which canonically comprises four successive phases called G1, S, G2, and M and includes replication of the genome and the subsequent segregation of chromosomes into daughter cells. In some variant cell cycles nuclear replication or nuclear division may not be followed by cell division, or G1 and G2 phases may be absent."" [GOC:mah, ISBN:0815316194]",893,54,1,20972,0.018518518518518517,0.0011198208286674132,query_1,['GO:0007049']
GO:BP,GO:0000281,mitotic cytokinesis,1.0,False,"""A cell cycle process that results in the division of the cytoplasm of a cell after mitosis, resulting in the separation of the original cell into two daughter cells."" [GOC:mtg_cell_cycle]",99,54,1,20972,0.018518518518518517,0.010101010101010102,query_1,"['GO:0061640', 'GO:1903047']"
GO:BP,GO:0000302,response to reactive oxygen species,1.0,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a reactive oxygen species stimulus. Reactive oxygen species include singlet oxygen, superoxide, and oxygen free radicals."" [GOC:krc]",178,54,1,20972,0.018518518518518517,0.0056179775280898875,query_1,"['GO:0006979', 'GO:1901700']"
GO:BP,GO:0003281,ventricular septum development,1.0,False,"""The progression of the ventricular septum over time from its formation to the mature structure."" [GOC:mtg_heart]",73,54,1,20972,0.018518518518518517,0.0136986301369863,query_1,"['GO:0003231', 'GO:0003279']"
GO:BP,GO:0003279,cardiac septum development,1.0,False,"""The progression of a cardiac septum over time, from its initial formation to the mature structure."" [GOC:mtg_heart]",110,54,1,20972,0.018518518518518517,0.00909090909090909,query_1,"['GO:0003205', 'GO:0048856']"
GO:BP,GO:0003231,cardiac ventricle development,1.0,False,"""The process whose specific outcome is the progression of a cardiac ventricle over time, from its formation to the mature structure. A cardiac ventricle receives blood from a cardiac atrium and pumps it out of the heart."" [GOC:mtg_heart]",128,54,1,20972,0.018518518518518517,0.0078125,query_1,['GO:0003205']
GO:BP,GO:0003205,cardiac chamber development,1.0,False,"""The progression of a cardiac chamber over time, from its formation to the mature structure. A cardiac chamber is an enclosed cavity within the heart."" [GOC:mtg_heart]",171,54,1,20972,0.018518518518518517,0.005847953216374269,query_1,"['GO:0007507', 'GO:0048856']"
GO:BP,GO:0006950,response to stress,1.0,False,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]",3984,54,16,20972,0.2962962962962963,0.004016064257028112,query_1,['GO:0050896']
GO:BP,GO:0006952,defense response,1.0,False,"""Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."" [GOC:go_curators]",1883,54,9,20972,0.16666666666666666,0.004779607010090282,query_1,['GO:0006950']
GO:BP,GO:0006953,acute-phase response,1.0,False,"""An acute inflammatory response that involves non-antibody proteins whose concentrations in the plasma increase in response to infection or injury of homeothermic animals."" [ISBN:0198506732]",45,54,1,20972,0.018518518518518517,0.022222222222222223,query_1,['GO:0002526']
GO:BP,GO:0006954,inflammatory response,1.0,False,"""The immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents. The process is characterized by local vasodilation, extravasation of plasma into intercellular spaces and accumulation of white blood cells and macrophages."" [GO_REF:0000022, ISBN:0198506732]",873,54,3,20972,0.05555555555555555,0.003436426116838488,query_1,['GO:0006952']
GO:BP,GO:0006787,porphyrin-containing compound catabolic process,1.0,False,"""The chemical reactions and pathways resulting in the breakdown of any member of a large group of derivatives or analogs of porphyrin. Porphyrin consists of a ring of four pyrrole nuclei linked each to the next at their alpha positions through a methine group."" [GOC:jl, ISBN:0198506732]",13,54,1,20972,0.018518518518518517,0.07692307692307693,query_1,"['GO:0006778', 'GO:0033015']"
GO:BP,GO:0006789,bilirubin conjugation,1.0,False,"""The chemical reactions and pathways resulting in the formation of bilirubin monoglucuronide or bilirubin diglucuronide, water-soluble derivatives of bilirubin."" [DOI:10.1016/0305-0491(80)90243-6]",2,54,1,20972,0.018518518518518517,0.5,query_1,['GO:0006787']
GO:BP,GO:0006790,sulfur compound metabolic process,1.0,False,"""The chemical reactions and pathways involving the nonmetallic element sulfur or compounds that contain sulfur, such as the amino acids methionine and cysteine or the tripeptide glutathione."" [GOC:ai]",259,54,3,20972,0.05555555555555555,0.011583011583011582,query_1,['GO:0008152']
GO:BP,GO:0006793,phosphorus metabolic process,1.0,False,"""The chemical reactions and pathways involving the nonmetallic element phosphorus or compounds that contain phosphorus."" [GOC:ai]",2199,54,9,20972,0.16666666666666666,0.004092769440654843,query_1,['GO:0008152']
GO:BP,GO:0006796,phosphate-containing compound metabolic process,1.0,False,"""The chemical reactions and pathways involving the phosphate group, the anion or salt of any phosphoric acid."" [GOC:ai]",2196,54,9,20972,0.16666666666666666,0.004098360655737705,query_1,['GO:0006793']
GO:BP,GO:0006805,xenobiotic metabolic process,1.0,False,"""The chemical reactions and pathways involving a xenobiotic compound, a compound foreign to the organism exposed to it. It may be synthesized by another organism (like ampicilin) or it can be a synthetic chemical."" [GOC:cab2, GOC:krc]",131,54,1,20972,0.018518518518518517,0.007633587786259542,query_1,"['GO:0008152', 'GO:0071466']"
GO:BP,GO:0006935,chemotaxis,1.0,False,"""The directed movement of a motile cell or organism, or the directed growth of a cell guided by a specific chemical concentration gradient. Movement may be towards a higher concentration (positive chemotaxis) or towards a lower concentration (negative chemotaxis)."" [ISBN:0198506732]",456,54,1,20972,0.018518518518518517,0.0021929824561403508,query_1,"['GO:0042221', 'GO:0042330']"
